NR;SCOPEID;URI;STRAATNAAM
23626;61278908;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23627;61298878;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23628;61299896;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23629;61302500;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23630;61310972;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23631;61311471;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23632;61311994;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23633;61278815;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23634;61296136;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23635;61296627;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23636;61299807;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23637;61300500;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23638;61302705;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23639;61305582;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23640;61305583;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23641;61305666;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23642;61309078;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23643;61310971;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23644;61311725;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23645;36997588;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23646;61274574;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23647;61274835;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23648;61274836;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23649;61274897;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23650;61274974;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23651;61274975;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23652;61274976;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23653;61275072;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23654;61276227;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23655;61276820;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23656;61277801;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23657;61278378;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23658;61280062;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23659;61280562;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23660;61280569;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23661;61281057;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23662;61281148;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23663;61281884;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23664;61283147;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23665;61283231;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23666;61283305;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23667;61283905;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23668;61283961;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23669;61284079;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23670;61284976;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23671;61285768;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23672;61285931;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23673;61286026;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23674;61286526;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23675;61293221;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23676;61294062;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23677;61294080;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23678;61294339;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23679;61294621;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23680;61294637;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23681;61294856;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23682;61294980;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23683;61294982;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23684;61294984;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23685;61294991;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23686;61295017;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23687;61295164;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23688;61295884;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23689;61295962;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23690;61296706;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23691;61296707;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23692;61296714;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23693;61296715;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23694;61296716;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23695;61296738;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23696;61296792;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23697;61296821;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23698;61297159;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23699;61297160;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23700;61297661;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23701;61299230;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23702;61299298;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23703;61299490;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23704;61299714;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23705;61299895;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23706;61299938;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23707;61300486;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23708;61300619;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23709;61302104;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23710;61302198;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23711;61302200;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23712;61302811;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23713;61303907;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23714;61304191;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23715;61305129;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23716;61305130;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23717;61305448;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23718;61305570;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23719;61305612;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23720;61306636;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23721;61306637;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23722;61307506;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23723;61307713;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23724;61307723;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23725;61307979;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23726;61308280;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23727;61308289;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23728;61308880;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23729;61308887;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23730;61309689;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23731;61309707;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23732;61309845;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23733;61312026;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23734;61312890;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23735;61313487;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23736;61313488;https://adamlink.nl/geo/street/nieuwe-herengracht/3149;Nieuwe Herengracht
23737;61306423;https://adamlink.nl/geo/street/nieuwe-hoogstraat/3150;Nieuwe Hoogstraat
23738;61304059;https://adamlink.nl/geo/street/nieuwe-hoogstraat/3150;Nieuwe Hoogstraat
23739;61307449;https://adamlink.nl/geo/street/nieuwe-hoogstraat/3150;Nieuwe Hoogstraat
23740;61308066;https://adamlink.nl/geo/street/nieuwe-hoogstraat/3150;Nieuwe Hoogstraat
23741;61310153;https://adamlink.nl/geo/street/nieuwe-hoogstraat/3150;Nieuwe Hoogstraat
23742;61312803;https://adamlink.nl/geo/street/nieuwe-hoogstraat/3150;Nieuwe Hoogstraat
23743;61312806;https://adamlink.nl/geo/street/nieuwe-hoogstraat/3150;Nieuwe Hoogstraat
23745;61305568;https://adamlink.nl/geo/street/nieuwe-hoogstraat/3150;Nieuwe Hoogstraat
23746;61309054;https://adamlink.nl/geo/street/nieuwe-hoogstraat/3150;Nieuwe Hoogstraat
23747;61310976;https://adamlink.nl/geo/street/nieuwe-hoogstraat/3150;Nieuwe Hoogstraat
23748;61309098;https://adamlink.nl/geo/street/nieuwe-hoogstraat/3150;Nieuwe Hoogstraat
23749;61310765;https://adamlink.nl/geo/street/nieuwe-hoogstraat/3150;Nieuwe Hoogstraat
23750;61310971;https://adamlink.nl/geo/street/nieuwe-hoogstraat/3150;Nieuwe Hoogstraat
23751;61275662;https://adamlink.nl/geo/street/nieuwe-hoogstraat/3150;Nieuwe Hoogstraat
23752;61275664;https://adamlink.nl/geo/street/nieuwe-hoogstraat/3150;Nieuwe Hoogstraat
23753;61286154;https://adamlink.nl/geo/street/nieuwe-hoogstraat/3150;Nieuwe Hoogstraat
23754;61288338;https://adamlink.nl/geo/street/nieuwe-hoogstraat/3150;Nieuwe Hoogstraat
23755;61307010;https://adamlink.nl/geo/street/nieuwe-hoogstraat/3150;Nieuwe Hoogstraat
23756;61308308;https://adamlink.nl/geo/street/nieuwe-hoogstraat/3150;Nieuwe Hoogstraat
23757;61308309;https://adamlink.nl/geo/street/nieuwe-hoogstraat/3150;Nieuwe Hoogstraat
23758;61310973;https://adamlink.nl/geo/street/nieuwe-hoogstraat/3150;Nieuwe Hoogstraat
23759;61312878;https://adamlink.nl/geo/street/nieuwe-hoogstraat/3150;Nieuwe Hoogstraat
23760;61313483;https://adamlink.nl/geo/street/nieuwe-hoogstraat/3150;Nieuwe Hoogstraat
23761;61311869;https://adamlink.nl/geo/street/nieuwe-houttuinen/3152;Nieuwe Houttuinen
23762;61311873;https://adamlink.nl/geo/street/nieuwe-houttuinen/3152;Nieuwe Houttuinen
23763;61307317;https://adamlink.nl/geo/street/nieuwe-jonkerstraat/3153;Nieuwe Jonkerstraat
23764;61306330;https://adamlink.nl/geo/street/nieuwe-jonkerstraat/3153;Nieuwe Jonkerstraat
23765;61309790;https://adamlink.nl/geo/street/nieuwe-jonkerstraat/3153;Nieuwe Jonkerstraat
23766;61312901;https://adamlink.nl/geo/street/nieuwe-jonkerstraat/3153;Nieuwe Jonkerstraat
23767;61289832;https://adamlink.nl/geo/street/nieuwe-jonkerstraat/3153;Nieuwe Jonkerstraat
23768;61308525;https://adamlink.nl/geo/street/nieuwe-jonkerstraat/3153;Nieuwe Jonkerstraat
23769;61311417;https://adamlink.nl/geo/street/nieuwe-jonkerstraat/3153;Nieuwe Jonkerstraat
23770;61282262;https://adamlink.nl/geo/street/nieuwe-kalfjeslaan/3154;Nieuwe Kalfjeslaan
23771;61298224;https://adamlink.nl/geo/street/nieuwe-kalfjeslaan/3154;Nieuwe Kalfjeslaan
23772;61301067;https://adamlink.nl/geo/street/nieuwe-kalfjeslaan/3154;Nieuwe Kalfjeslaan
23773;61296184;https://adamlink.nl/geo/street/nieuwe-kalfjeslaan/3154;Nieuwe Kalfjeslaan
23774;61301066;https://adamlink.nl/geo/street/nieuwe-kalfjeslaan/3154;Nieuwe Kalfjeslaan
23775;61281080;https://adamlink.nl/geo/street/nieuwe-kalfjeslaan/3154;Nieuwe Kalfjeslaan
23776;61275182;https://adamlink.nl/geo/street/nieuwe-kalfjeslaan/3154;Nieuwe Kalfjeslaan
23777;61281150;https://adamlink.nl/geo/street/nieuwe-kalfjeslaan/3154;Nieuwe Kalfjeslaan
23778;61283205;https://adamlink.nl/geo/street/nieuwe-kalfjeslaan/3154;Nieuwe Kalfjeslaan
23779;61287515;https://adamlink.nl/geo/street/nieuwe-kalfjeslaan/3154;Nieuwe Kalfjeslaan
23780;61296810;https://adamlink.nl/geo/street/nieuwe-kalfjeslaan/3154;Nieuwe Kalfjeslaan
23781;61299846;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23782;61283897;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23783;61285928;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23784;61295336;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23785;61295478;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23786;61300522;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23787;61302089;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23788;61303790;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23789;61304519;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23790;61312253;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23791;61313167;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23792;61279373;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23793;61285429;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23794;61297097;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23795;61313394;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23796;61284015;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23797;61295463;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23798;61296136;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23799;61296627;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23800;61300500;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23801;61303913;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23802;61274724;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23803;61274837;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23804;61278618;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23805;61280563;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23806;61286426;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23807;61293587;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23808;61293603;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23809;61294226;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23810;61294847;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23811;61295927;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23812;61296403;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23813;61296404;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23814;61302479;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23815;61308288;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23816;61308881;https://adamlink.nl/geo/street/nieuwe-keizersgracht/3155;Nieuwe Keizersgracht
23817;61278894;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23818;61279913;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23819;61297019;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23820;61304490;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23821;61306137;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23822;61309931;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23823;61311133;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23824;61311134;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23825;61311780;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23826;61299846;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23827;61288384;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23828;61300221;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23829;61279160;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23830;61283325;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23831;61284015;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23832;61293168;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23833;61295463;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23834;61298067;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23835;61305022;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23836;61275545;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23837;61275629;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23838;61277214;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23839;61281705;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23840;61282433;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23841;61284911;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23842;61284974;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23843;61286094;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23844;61286434;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23845;61302810;https://adamlink.nl/geo/street/nieuwe-kerkstraat/3156;Nieuwe Kerkstraat
23846;61282378;https://adamlink.nl/geo/street/nieuwe-laan/3157;Nieuwe Laan
23847;61300441;https://adamlink.nl/geo/street/nieuwe-laan/3157;Nieuwe Laan
23848;61300954;https://adamlink.nl/geo/street/nieuwe-laan/3157;Nieuwe Laan
23849;61301870;https://adamlink.nl/geo/street/nieuwe-laan/3157;Nieuwe Laan
23850;61307139;https://adamlink.nl/geo/street/nieuwe-laan/3157;Nieuwe Laan
23851;61301871;https://adamlink.nl/geo/street/nieuwe-laan/3157;Nieuwe Laan
23852;61301872;https://adamlink.nl/geo/street/nieuwe-laan/3157;Nieuwe Laan
23853;61297125;https://adamlink.nl/geo/street/nieuwe-leeuwarderweg/3158;Nieuwe Leeuwarderweg
23854;61301203;https://adamlink.nl/geo/street/nieuwe-leeuwarderweg/3158;Nieuwe Leeuwarderweg
23855;61302151;https://adamlink.nl/geo/street/nieuwe-leeuwarderweg/3158;Nieuwe Leeuwarderweg
23856;61305116;https://adamlink.nl/geo/street/nieuwe-leeuwarderweg/3158;Nieuwe Leeuwarderweg
23857;61305117;https://adamlink.nl/geo/street/nieuwe-leeuwarderweg/3158;Nieuwe Leeuwarderweg
23858;61299535;https://adamlink.nl/geo/street/nieuwe-leeuwarderweg/3158;Nieuwe Leeuwarderweg
23859;61310430;https://adamlink.nl/geo/street/nieuwe-leeuwarderweg/3158;Nieuwe Leeuwarderweg
23860;61312267;https://adamlink.nl/geo/street/nieuwe-leeuwarderweg/3158;Nieuwe Leeuwarderweg
23861;36997574;https://adamlink.nl/geo/street/nieuwe-leeuwarderweg/3158;Nieuwe Leeuwarderweg
23862;36997590;https://adamlink.nl/geo/street/nieuwe-leeuwarderweg/3158;Nieuwe Leeuwarderweg
23863;61301087;https://adamlink.nl/geo/street/nieuwe-leeuwarderweg/3158;Nieuwe Leeuwarderweg
23864;61301701;https://adamlink.nl/geo/street/nieuwe-leeuwarderweg/3158;Nieuwe Leeuwarderweg
23865;61312265;https://adamlink.nl/geo/street/nieuwe-leeuwarderweg/3158;Nieuwe Leeuwarderweg
23866;61312266;https://adamlink.nl/geo/street/nieuwe-leeuwarderweg/3158;Nieuwe Leeuwarderweg
23867;61312268;https://adamlink.nl/geo/street/nieuwe-leeuwarderweg/3158;Nieuwe Leeuwarderweg
