INVNRS;ONDERWERP
52955;Gasregelruimte
52956;Gasregelruimte
52957;Gasregelruimte
52958;Gasregelruimte
52959;Gasregelruimte
52960;Gasregelruimte
52961;Gasregelruimte
52962;Gasregelruimte
52963;Gasregelruimte
52964;Gasregelruimte
52965;Gasregelruimte
52966;Gasregelruimte
52967;Gasregelruimte
52968;Gasregelruimte
52969;Gasregelruimte
52970;Gasregelruimte
52971;Gasregelruimte
52972;Gasregelruimte
52973;Gasregelruimte
52974;Gasregelruimte
52975;Gasregelruimte
52976;Gasregelruimte
52977;Stadsreiniging
52978;Theater
52982;Speelplaats/speeltuin
52983;Speelplaats/speeltuin
52984;Speelplaats/speeltuin
52985;Speelplaats/speeltuin
52986;Speelplaats/speeltuin
52987;Speelplaats/speeltuin
52988;Stadsreiniging
52989;Centrale
52990;Aanloopcentrum
52991;Hoofdkantoor
52992;Gemeente
52993;Sociale
52997;Sociale
52998;Grondkering
52999;Sportpark
53000;Grondwerk
53001;Situatie
53002;Kantoorgebouw
53003;Noodschool
53005;Tuinstad
53006;Speelplaats/speeltuin
53007;Speelplaats/speeltuin
53008;Zitgelegenheid
53009;Speelplaats/speeltuin
53010;Speelplaats/speeltuin
53011;Speelplaats/speeltuin
53012;Speelplaats/speeltuin
53013;Speelplaats/speeltuin
53014;Brug
53015;Brug
53016;V.M.
53017;Aanloopcentrum
53018;Perceel
53019;Hoofdkantoor
53020;Theater
53021;Grondwerk
53022;Perceel
53023;Perceel
53024;Perceel
53025;Perceel
53026;Speelplaats/speeltuin
53027;Bestrating
53028;Bestrating
53029;Bestrating
53030;Tuincomplex
53031;Grondwerk
53032;Grondwerk
53033;Grondwerk
53034;Grondwerk
53035;Grondwerk
53036;Grondwerk
53037;Grondwerk
53038;Perceel
53039;Grondwerk
53040;Grondwerk
53041;Keerwand
53043;Grondwerk
53044;Grondwerk
53045;Perceel
53046;Perceel
53047;Grondwerk
53048;Perceel
53049;Grondwerk
53050;Grondwerk
53051;Perceel
53052;Perceel
53053;Grondwerk
53054;Afrastering
53055;Afrastering
53056;Grondwerk
53057;Grondwerk
53058;Grondwerk
53059;Grondwerk
53060;Grondwerk
53061;Grondwerk
53062;Grondwerk
53063;Artis
53064;Artis
53071;Artis
53076;Aetis
53077;Verkeersgeleidings
53078;School
53079;Perceel
53080;Perceel
53081;Perceel
53082;Perceel
53083;Perceel
53084;Perceel
53085;Perceel
53086;Perceel
53087;Herkwerken
53088;Perceel
53089;Perceel
53090;Perceel
53091;Perceel
53092;Perceel
53093;Perceel
53094;Typetekeningen
53095;Grondwerk
53096;Perceel
53097;Sloopwerken
53098;Speelplaats/speeltuin
53099;Speelplaats/speeltuin
53100;Speelplaats/speeltuin
53101;Grondwerk
53102;Speelvijver
53103;Brug
53104;Grondwerk
53105;Speelplaats/speeltuin
53106;Terras
53107;Grondwerk
53108;Grondwerk
53109;Perceel
53110;Perceel
53111;Perceel
53112;Perceel
53113;Grondwerk
53114;Grondwerk
53115;Grondwerk
53116;Grondwerk
53117;Grondwerk
53118;Steiger
53119;Grondwerk
53120;Grondwerk
53121;Grondwerk
53122;Grondwerk
53123;Hekwerk
53124;Slaperdijk
53125;Brug
53126;Brug
53127;Brug
53128;Brug
53129;Brug
53130;Brug
53131;Brug
53132;Brug
53133;Brug
53134;Brug
53139;Speelplaats/speeltuin
53140;Volkstuincomplex
53141;Bestrating
53142;Perceel
53143;Perceel
53144;Perceel
53145;Perceel
53146;Perceel
53147;Perceel
53154;Perceel
53155;Perceel
53157;Perceel
53161;Perceel
53167;Perceel
53177;Perceel
53178;Perceel
53179;Perceel
53180;Perceel
53181;Perceel
53182;Perceel
53183;Perceel
53184;Perceel
53185;Perceel
53186;Perceel
53187;Perceel
53188;Perceel
53189;Perceel
53190;Perceel
53191;Perceel
53192;Perceel
53193;Perceel
53194;Perceel
53195;Perceel
53196;Perceel
53197;Perceel
53198;Perceel
53199;Perceel
53200;Perceel
53201;Perceel
53202;Perceel
53203;Perceel
53204;Perceel
53205;Perceel
53206;Perceel
53207;Perceel
53208;Perceel
53209;Schreierstoren
53210;Perceel
53211;Perceel
53212;Perceel
53213;Perceel
53214;Perceel
53215;Perceel
53216;Perceel
53217;Perceel
53218;Perceel
53219;Perceel
53220;Perceel
53221;Perceel
53222;Perceel
53223;Perceel
53224;Perceel
53225;Perceel
53226;Perceel
53227;Perceel
53228;Perceel
53229;Perceel
53230;Perceel
53231;Perceel
53232;Opgraving
53233;Typetekeningen
53234;Typetekeningen
53235;Typetekening
53236;Brugwachtershuisje
53237;Speelplaats/speeltuin
53238;Zitgelegenheid
53239;Grondwerk
53240;Trappen
53241;Speelplaats/speeltuin
53242;Speelplaats/speeltuin
53243;Speelplaats/speeltuin
53244;Grondwerk
53245;Zithoek
53246;Banken
53247;Trottoirbanden
53248;Perceel
53249;School
53250;Loods
53251;Perceel
53252;Perceel
53253;Perceel
53254;Perceel
53255;Perceel
53256;Perceel
53257;Loods
53258;Perceel
53259;Perceel
53278;Perceel
53291;Universiteit
53292;Universiteit
53293;School
53294;Artis
53295;Kantoor
53296;Kantoor
53297;Kantoor
53298;Theater
53301;Brug
53302;Brug
53303;Brug
53304;Brug
53305;Brug
53314;Brug
53321;Brandweerkazerne
53322;Brandweerkazerne
53323;Brandweerkazerne
53324;Vuilverbranding
53325;Vuilverbranding
53326;Vuilverbranding
53332;Sporthal
53333;Artis
53334;Brug
53335;Brug
53336;Brug
53337;Brug
53338;Brug
53339;Brug
53340;Brug
53341;Zittinglokaal
53342;Grondwerk
53343;Grondwerk
53344;Grondwerk
53345;Grondwerk
53346;Sportpark
53347;Speelplaats/speeltuin
53348;Speelplaats/speeltuin
53349;Speelplaats/speeltuin
53350;Speelplaats/speeltuin
53356;Grondwerk
53357;Grondwerk
53358;Grondwerk
53359;Drainageriolen
53360;Schermhekken
53361;Speelplaats/speeltuin
53362;Speelplaats/speeltuin
53363;Speelplaats/speeltuin
53375;Perceel
53376;Perceel
53377;Perceel
53378;Perceel
53379;Perceel
53380;Perceel
53381;Perceel
53382;Perceel
53383;Perceel
53384;Perceel
53385;Perceel
53386;Perceel
53387;Perceel
53388;Perceel
53389;Perceel
53390;Perceel
53391;Perceel
53392;Perceel
53393;Perceel
53394;Perceel
53395;Perceel
53396;Perceel
53397;Perceel
53398;Perceel
53399;Perceel
53400;Perceel
53401;Perceel
53402;Perceel
53403;Perceel
53404;Perceel
53405;Perceel
53406;Perceel
53407;Perceel
53408;Perceel
53409;Perceel
53410;Perceel
53411;Perceel
53412;Perceel
53413;Perceel
53414;Perceel
53415;Perceel
53416;Perceel
53417;Perceel
53418;Perceel
53419;Perceel
53420;Perceel
53421;Perceel
53422;Perceel
53423;Perceel
53424;Perceel
53425;Perceel
53426;Perceel
53427;Perceel
53428;Perceel
53429;Perceel
53430;Perceel
53431;Perceel
53432;Perceel
53433;Perceel
53434;Perceel
53435;Perceel
53436;Perceel
53437;Perceel
53438;Perceel
53439;Perceel
53440;Perceel
53441;Perceel
53442;Perceel
53443;Perceel
53444;Kaart
53445;Perceel
53446;Typetekeningen
53447;Perceel
53448;Perceel
53449;Universiteitsbibliotheek
53450;Rioolgemaal
53451;Riolering
53452;Riolering
53453;Riolering
53454;Riolering
53455;Riolering
53456;Riolering
53457;Riolering
53458;Riolering
53459;Riolering
53460;Riolering
53461;Riolering
53462;Riolering
53463;Riolering
53464;Riolering
53465;Tramremise
53466;Tramremise
53467;Artis
53468;Artis
53469;Artis
53470;Zwembad
53471;Noodscholen
53472;Beursgebouw
53473;Beursgebouw
53474;P.T.A.
53475;School
53476;Kapel
53477;Perceel
53478;Kantoor
53479;Kantoor
53480;Kantoor
53481;Kantoor
53482;Kantoor
53483;Artis
53484;H.V.O.
53485;Grondwerk
53486;Woonwagencentrum
53487;School
53488;Amsterdamse
53489;Situatie
53490;Centraal
53492;Centraal
53494;Grondwerk
53495;Typetekening
53496;Oevervoorziening
53497;Remmingwerk
53498;Schutsluis.
53499;Oevervoorziening
53500;Remmingwerken
53501;Bestrating
53502;Grondwerk
53503;Remmingwerken
53504;Hekwerken
53505;Oevervoorziening
53506;Sociale
53507;Sociale
53508;Amsterdamse
53509;Steiger
53510;Uitbreiding
53511;Oevervoorziening
53513;Gebouw
53514;School
53515;Semi-Permanent
53516;Verenigingsgebouw
53517;Noodscholen
53518;Noodschool
53519;Noodschool
53520;Noodschool
53521;Noodschool
53522;Noodscholen
53523;Noodschool
53524;Perceel
53525;Perceel
53528;Perceel
53529;Perceel
53531;Perceel
53551;Perceel
53553;Perceel
53554;Perceel
53555;Perceel
53556;Perceel
53557;Perceel
53558;Grondwerk
53559;Peilingen
53560;Perceel
53561;Grondwerk
53562;Perceel
53563;Brug
53564;Grondwerk
53565;Grondwerk
53566;Grondwerk
53567;Perceel
53568;Perceel
53569;Hekwerken
53570;Volkstuincomplex
53571;Spoorwegviadukt
53572;Bestrating
53573;Bestrating
53574;Bestrating
53575;Artis
53579;Kademuur
53580;Grondwerk
53581;Grondwerk
53582;Situatie
53583;Zeeburgerschutsluis
53584;Damwand
53585;Gemeentelijke
53587;Grondwerk
53588;Grondwerk
53589;Damwand
53590;Damwand
53591;Anna's
53592;Centrale
53593;Gasregelruimte
53594;Gasregelruimte
53595;Brug
53596;Vuilstorthuis
53597;4e
53598;Gemeentelijke
53599;Flevohuis
53600;Wilhelmina
53601;Perceel
53602;Revalidatiecentrum
53603;Perceel
53604;Gemeentelijke
53605;School
53606;Woonwagencentrum
53607;Dorpshuis
53608;Botenhuis
53609;R.
53610;Brug
53611;Brug
53612;Brug
53613;Brug
53614;Brug
53615;Onderstation
53616;Brug
53617;Brug
53618;Brug
53619;Brug
53620;Perceel
53621;Perceel
53642;Bestrating
53643;Bestrating
53644;Brug
53650;Perceel
53651;Perceel
53652;Perceel
53653;Perceel
53654;Houten
53655;Perceel
53656;Perceel
53657;Perceel
53658;Artis
53659;G.V.B.
53660;Perceel
53661;Perceel
53662;Perceel
53663;Perceel
53664;Perceel
53665;Perceel
53666;Houten
53667;Perceel
53668;Grondwerk
53669;Houten
53670;Houten
53671;Speelplaats/speeltuin
53672;Speelplaats/speeltuin
53673;Rolschaatsbaan
53674;Typetekeningen
53675;Speelplaats/speeltuin
53676;Typetekening
53677;Typetekening
53678;Speelplaats/speeltuin
53679;Speelplaats/speeltuin
53680;Oevervoorziening
53681;Speelplaats/speeltuin
53682;Beplanting
53683;Speelplaats/speeltuin
53684;Speelplaats/speeltuin
53685;Speelplaats/speeltuin
53686;Speelplaats/speeltuin
53687;Grondwerk
53688;Speelplaats/speeltuin
53689;Speelplaats/speeltuin
53690;Speelplaats/speeltuin
53691;Speelplaats/speeltuin
53692;Speelplaats/speeltuin
53693;Speelplaats/speeltuin
53694;Speelplaats/speeltuin
53695;Brug
53696;Brug
53697;Brug
53698;Brug
53699;Brug
53700;Brug
53701;Beplanting
53702;Beplanting
53703;Beplanting
53704;Beplanting
53705;Beplanting
53706;Beplanting
53707;Beplanting
53708;Beplanting
53709;Beplanting
53710;Beplanting
53711;Brug
53712;Spooruitbreiding
53713;Beplanting
53714;Beplanting
53715;Beplanting
53716;Beplanting
53717;Beplanting
53718;Beplanting
53719;Beplanting
53720;Beplanting
53721;Beplanting
53722;Beplanting
53723;Beplanting
53724;Beplanting
53725;Beplanting
53726;Beplanting
53727;Beplanting
53728;Beplanting
53729;Beplanting
53730;Beplanting
53731;Beplanting
53732;Beplanting
53733;Beplanting
53734;Beplanting
53735;Parkeegarage's
53736;Parkeergarages
53737;Parkeergarages
53739;Beplanting
53740;Beplanting
53741;Beplanting
53742;Beplanting
53743;Beplanting
53744;Beplanting
53745;Beplanting
53746;Beplanting
53747;Beplanting
53748;Beplanting
53749;Beplanting
53750;Beplanting
53751;Beplanting
53752;Beplanting
53753;Beplanting
53754;Beplanting
53755;Beplanting
53756;Speelplaats/speeltuin
53757;Steigers
53758;Grondwerken
53759;Grondwerken
53760;Grondwerk
53761;Grondwerk
53762;Scholen
53763;Grondwerken
53764;Grondwerk
53765;Grondwerk
53766;Grondwerk
53767;Grondwerk
53768;Grondwerk
53769;Grondwerk
53770;Grondwerk
53771;Perceel
53772;Hekwerken
53773;Hekwerken
53774;Grondwerk
53775;Grondwerk
53776;Brug
53777;Brug
53778;Brug
53779;Brug
53780;Brug
53781;Dienstgebouw
53782;Centrale
53783;Perceel
53784;Ons
53785;Dienstgebouw
53786;Gem.Girokantoor
53787;Perceel
53788;Centrale
53789;Museum
53790;Museum
53791;Museum
53792;Museum
53793;Museum
53794;Museum
53795;Stadhuis
53796;Bestratingswerf
53797;Archiefgebouw
53798;Sociale
53799;Sociale
53800;Sociale
53801;Perceel
53802;Perceel
53803;Toilethuisje
53804;Centrale
53805;Perceel
53806;Perceel
53807;Perceel
53808;Brug
53809;Brug
53810;Zie
53811;Perceel
53812;Beursgebouw
53813;Amsterdamse
53814;Stadsschouwburg
53815;Stadsschouwburg
53816;Stadsschouwburg
53817;School
53818;Perceel
53819;Tramremise
53820;Aanloopcentrum
53821;Aanloopcentrum
53822;School
53823;School
53824;Speelplaats/speeltuin
53825;Speelplaats/speeltuin
53826;Speelplaats/speeltuin
53827;School
53828;School
53829;School
53830;School
53831;School
53832;School
53833;School
53834;School
53835;School
53836;School
53837;School
53838;School
53839;Bibliotheek
53840;Perceel
53841;Perceel
53842;Perceel
53843;Perceel
53844;Turnzaal
53845;School
53846;School
53847;School
53848;School
53849;School
53850;School
53851;School
53852;School
53853;School
53854;School
53855;School
53856;School
53857;School
53858;Binnengasthuis
53859;Ziekenhuis
53860;Zittinglokaal
53861;G.G.G.D.
53862;Zittinglokaal
53863;Zittinglokaal
53864;Zittinglokaal
53865;Zittinglokaal
53866;Appollohal
53867;Noorderbegraafplaats
53868;G.V.B.
53869;Noodziekenhuis
53870;Ontsmettingsdienst
53871;Zittinglokaal
53872;Zittinglokaal
53873;Zittinglokaal
53874;Sporthal
53875;Perceel
53876;Politiebureau
53877;Politiebureau
53878;Politiebureau
53880;Politiebureau
53881;Politieposthuis
53882;Politiebureau
53883;Reg.Politie
53884;Perceel
53885;Muiderpoort
53886;Zittinglokaal
53887;Zittinglokaal
53888;Zittinglokaal
53889;Centrale
53890;Centrale
53891;Badhuis
53892;Zwembad
53893;Koffiehuis
53894;Zwembad
53895;Zwembad
53896;Ons
53897;School
53898;School
53899;School
53900;School
53901;Buurtcentrum
53902;School
53903;School
53904;Jeugdherberg
53905;School
53906;School
53907;School
53908;School
53909;Pakhuis
53910;Boerderij
53911;Boerderij
53912;Boerderij
53913;Boerderij
53914;Perceel
53915;Brandweerhuisje
53916;Kerk
53917;Kapel
53918;Wibauthuis
53919;School
53920;School
53921;Perceel
53922;Hekwerken
53923;Zittinglokaal
53924;Perceel
53925;Brug
53926;Bureau
53927;Perceel
53928;Perceel
53929;H.
53930;Politiebureau
53931;Terrein
53932;Perceel
53933;Archiefgebouw
53934;Verpleeginrichting
53935;Perceel
53936;Verpleegtehuis
53937;Perceel
53938;H.V.O.
53939;Molen
53940;Perceel
53941;Perceel
53942;Perceel
53943;Boerderij
53944;Perceel
53945;Perceel
53946;Perceel
53947;Perceel
53948;Perceel
53949;Perceel
53950;Perceel
53951;Perceel
53952;Perceel
53953;Perceel
53954;Perceel
53955;Museum
53956;Perceel
53957;Werkplaats
53958;Brandweerhuisje
53959;School
53960;Monument
53961;School
53962;School
53963;Scholen
53964;School
53965;School
53966;School
53967;Typetekeningen
53968;Scholen
53969;School
53970;School
53971;Kantoor
53972;School
53973;School
53974;Perceel
53975;Perceel
53976;Perceel
53977;Perceel
53978;Perceel
53979;Perceel
53980;Perceel
53981;Perceel
53982;Zuidergasfabriek
53983;Boerderij
53984;Perceel
53985;School
53986;School
53987;Artis
53988;School
53989;School
53990;School
53991;Perceel
53992;Juridisch
53993;School
53994;School
53995;School
53996;Rioolgemaal
53997;School
53998;School
53999;School
54000;School
54001;Gym.
54002;Natuurkundig
54004;School
54005;Perceel
54006;Aanloopcentrum
54007;School
54008;School
54009;Lab.Voor
54010;School
54011;Recalidatiecentrum
54012;School
54013;School
54014;School
54015;School
54016;School
54017;School
54018;School
54019;Voetgangerstunnel
54021;Brug
54022;Brug
54023;Artis
54024;Artis
54039;Artis
54049;Artis
54052;Grondwerk
54053;Grondwerk
54054;Grondwerk
54055;Grondwerk
54056;Grondwerk
54057;Grondwerk
54058;Woonwagencentrum
54059;Grondwerk
54060;Grondwerk
54061;Jeugdherberg
54062;Grondwerk
54063;Grondwerk
54064;Speelvijver
54065;Vissteiger
54066;Vissteiger
54067;Beplanting
54068;Beplanting
54069;Beplanting
54070;Beplanting
54071;Beplanting
54072;Beplanting
54073;Beplanting
54074;Beplanting
54075;Beplanting
54076;Beplanting
54077;Beplanting
54078;Beplanting
54079;Beplanting
54080;Beplanting
54081;Beplanting
54082;Beplanting
54083;Beplanting
54104;Beplanting
54105;Beplanting
54106;Beplanting
54134;Beplanting
54145;Beplanting
54152;Geijkrichterstation
54153;Geijkrichterstation
54158;Politiebureau
54167;Politiebureau
54182;Brug
54183;Gemeentelijke
54184;Dienstencentrum
54185;150
54186;Verwerken
54187;Verwerken
54188;Verwerken
54189;Verwerken
54190;Verwerken
54191;Duivendrechtsekade
54192;Artis
54193;Vuilverbranding-Papaverweg.
54194;Telefooncentrale
54195;Artis
54196;P.T.A.-Gebouw,Oostelijke
54197;Stadhuis
54198;Ontsmettingsinrichting
54199;Rembrandtschool,1e
54200;Metrokantoor,Julianaplein
54201;Stadskredietbank
54202;Blindenbibliotheek,Molenpad
54203;Dr.Coronelli-School,Jag.Veltmanstraat
54204;Verenigingsgebouw
54205;Sparta-School,Stadionkade
54206;R.I.West,Oostoever
54207;Stadhuis
54208;De
54209;Parkeermeters
54210;Bestrating
54211;Bestrating
54212;Bestrating
54213;Bestrating
54214;Bestrating
54215;Bestrating
54216;Bestrating
54226;Beplanting
54227;Beplanting
54228;Beplanting
54229;Brandweerkazerne
54230;Perceel
54231;Speelvijver
54232;Keermuren
54233;Perceel
54234;Perceel
54235;Perceel
54236;Perceel
54237;Perceel
54238;Perceel
54239;Perceel
54240;Perceel
54241;Perceel
54242;Perceel
54243;Perceel
54244;Perceel
54245;Perceel
54246;Perceel
54247;Perceel
54248;Perceel
54249;Perceel
54251;Perceel
54252;Perceel
54253;Perceel
54254;Grondwerk
54255;Slotervaartziekenhuis
54256;Perceel
54257;Perceel
54258;Perceel
54259;Perceel
54260;Perceel
54261;Perceel
54262;Perceel
54263;Perceel
54264;Perceel
54265;Perceel
54266;Perceel
54267;Perceel
54268;Perceel
54269;Perceel
54270;Perceel
54272;Perceel
54273;Slotervaartziekenhuis
54274;Sporthallenoomplex
54275;Sporthallenoomplex
54276;Bestrating
54278;Brug
54279;Brug
54280;Brug
54281;Brug
54284;Artis
54285;Artis
54289;Artis
54290;Artis
54291;Universiteit
54292;Artis
54293;Grondwerk
54294;Wilhelmina
54295;Perceel
54296;Wilhelmina
54297;Rolschaatsbaan
54298;Speelplaats/speeltuin
54299;Speelplaats/speeltuin
54300;Speelplaats/speeltuin
54301;Speelplaats/speeltuin
54302;Speelplaats/speeltuin
54303;Sloterparkbad
54304;Grondwerk
54305;Speelplaats/speeltuin
54306;Speelplaats/speeltuin
54307;Speelplaats/speeltuin
54308;Speelplaats/speeltuin
54309;Typetekeningen
54310;Typetekeningen
54311;Typetekeningen
54312;Perceel
54313;Speelplaats/speeltuin
54314;Speelplaats/speeltuin
54315;Typetekeningen
54316;Artis
54317;Typetekeningen
54318;Typeteking
54319;Typetekeningen
54320;Typetekeningen
54321;Grondwerk
54322;Noodscholen
54323;Noodschool
54324;Noodschool
54325;Noodschool
54326;Noodschool
54327;Noodschool
54328;Noodschool
54329;Noodschool
54330;Noodschool
54331;Noodschool
54332;Noodschool
54333;Noodschool
54334;Noodschool
54335;Beplanting
54336;Drainage
54337;Hulpbrug
54338;Speelplaats/speeltuin
54339;Rolschaatsbaan
54340;Speelplaats/speeltuin
54341;Speelplaats/speeltuin
54342;Speelplaats/speeltuin
54343;Speelplaats/speeltuin
54344;Grondwerk
54345;Bestrating
54346;Speelplaats/speeltuin
54347;Perceel
54348;Speelplaats/speeltuin
54349;Straatmeubilair
54350;Speelplaats/speeltuin
54354;Autosleutelplaats
54355;Speelplaats/speeltuin
54356;Speelplaats/speeltuin
54357;Straatmeubilair
54358;Speelplaats/speeltuin
54359;Straatmeubilair
54360;Speelplaats/speeltuin
54361;Speelplaats/speeltuin
54362;Speelplaats/speeltuin
54363;Speelplaats/speeltuin
54364;Speelplaats/speeltuin
54366;Speelplaats/speeltuin
54367;Speelplaats/speeltuin
54368;Speelplaats/speeltuin
54369;Grondwerk
54371;Brug
54373;Wilhelmina
54374;Wilhelmina
54386;Wilhelmina
54387;Boerderij
54394;Artis
54395;Artis
54396;Artis
54397;Artis
54398;Terrein
54399;Grondwerk
54400;School
54401;Grondwerk
54402;Grondwerk
54403;Grondwerk
54404;Volkstuinen
54411;Brug
54412;X.
54413;X.
54414;Brug
54415;Brug
54416;Brug
54417;Brug
54418;Brug
54419;Brug
54420;Brug
54421;Perceel
54422;Theater
54423;Garage
54424;Artis
54425;Verpleeginrichting
54426;Verpleeginrichting
54427;Verpleeginrichting
54428;Wilhelmina
54429;Wilhelmina
54430;Wilhelmina
54431;Museum
54432;Museum
54433;Bestrating
54436;Perceel
54437;Perceel
54438;Perceel
54439;Perceel
54440;Perceel
54441;Perceel
54442;Perceel
54443;Perceel
54444;Perceel
54445;Perceel
54446;Perceel
54447;Perceel
54448;Perceel
54449;Perceel
54450;Perceel
54451;Perceel
54452;Perceel
54453;Perceel
54454;Situatie
54455;Situatie
54456;Museum
54457;Museum
54458;Museum
54459;Museum
54460;Museum
54461;Museum
54462;Museum
54463;Museum
54464;Museum
54465;Museum
54466;Museum
54467;Museum
54468;Museum
54469;Museum
54470;Museum
54471;Museum
54472;Museum
54473;Museum
54474;Museum
54475;Museum
54476;Museum
54477;Grondwerk
54478;Grondwerk
54480;Grondwerk
54481;Grondwerk
54482;Grondwerk
54483;Grondwerk
54484;Keerwanden
54485;Grondwerk
54486;Grondwerk
54487;Noodtrap
54488;Noodtrap
54489;Grondwerk
54490;Grondwerk
54491;Duiker
54492;Hekwerken
54493;Grondwerk
54494;Volkstuincomplex
54495;Volkstuincomplex
54496;Volkstuincomplex
54497;Grondwerk
54498;Bestrating
54499;Artis
54500;Gemeentelijke
54501;Gemeentelijke
54502;Artis
54503;Politie
54504;P.T.A.
54505;Sporthal
54506;Floraparkbad
54507;Universiteit
54508;Kademuur
54509;Kademuur
54524;Kademuur
54548;Perceel
54563;Perceel
54565;Perceel
54584;Perceel
54633;Bestrating
54634;Bestrating
54635;Bestrating
54636;Bestrating
54637;Bestrating
54638;Bestrating
54639;Bestrating
54640;Bestrating
54641;Bestrating
54642;Bestrating
54643;Bestrating
54644;Bestrating
54645;Bestrating
54646;Bestrating
54647;Universiteit
54648;Sporthallencomplex
54649;School
54650;Perceel
54651;CAB-CVL
54652;Politiebureau
54653;Wilhelmina
54654;Magazijn
54655;Politiebureau
54656;Zwembad
54657;Werkplaats
54658;School
54659;Hotel
54660;Brandweer
54661;Begraafplaats
54662;Perceel
54663;Perceel
54664;Perceel
54665;Perceel
54666;Perceel
54667;Perceel
54668;Perceel
54669;Perceel
54670;Perceel
54671;Perceel
54672;Perceel
54673;Perceel
54674;Perceel
54675;Perceel
54676;Perceel
54677;Perceel
